Date,Open,High,Low,Close,Volume
11-Jul-13,2805.00,2820.00,2730.15,2760.00,1140
10-Jul-13,2760.00,2790.00,2715.00,2775.00,968
9-Jul-13,2760.00,2775.00,2700.00,2760.00,1112
8-Jul-13,2715.00,2760.00,2700.00,2730.00,823
5-Jul-13,2700.00,2745.00,2700.00,2700.00,909
3-Jul-13,2700.00,2730.00,2655.00,2715.00,1194
2-Jul-13,2805.00,2835.00,2655.00,2670.00,2410
1-Jul-13,2790.00,2985.00,2790.00,2835.00,4447
28-Jun-13,2670.00,2835.00,2610.00,2805.00,3290
27-Jun-13,2640.00,2655.00,2595.00,2655.00,2065
26-Jun-13,2625.00,2685.00,2580.00,2595.00,1947
25-Jun-13,2580.00,2625.00,2550.00,2595.00,1244
24-Jun-13,2670.00,2670.00,2475.00,2520.00,3690
21-Jun-13,2715.00,2715.00,2625.00,2685.00,1591
20-Jun-13,2670.00,2730.00,2640.00,2655.00,2453
19-Jun-13,2745.00,2760.00,2670.00,2700.00,2181
18-Jun-13,2745.00,2805.00,2730.00,2730.00,1240
17-Jun-13,2775.00,2850.00,2730.00,2760.00,2393
14-Jun-13,2835.00,2850.00,2700.00,2730.00,2081
13-Jun-13,2700.00,2820.00,2655.00,2805.00,2501
12-Jun-13,2700.00,2715.00,2655.00,2670.00,1666
11-Jun-13,2700.00,2715.00,2640.00,2670.00,2076
10-Jun-13,2760.00,2775.00,2700.00,2730.00,1565
7-Jun-13,2685.00,2715.00,2655.00,2715.00,1920
6-Jun-13,2730.00,2745.00,2655.00,2685.00,3213
5-Jun-13,2760.00,2760.00,2700.00,2700.00,2115
4-Jun-13,2775.00,2775.00,2715.00,2715.00,1574
3-Jun-13,2775.00,2820.00,2745.00,2760.00,1931
31-May-13,2820.00,2835.00,2775.00,2775.00,1587
30-May-13,2820.00,2835.00,2775.00,2775.00,2424
29-May-13,2895.00,2910.00,2805.00,2835.00,3046
28-May-13,2925.00,2955.00,2895.00,2910.00,3068
24-May-13,2865.00,2925.00,2850.00,2865.00,2677
23-May-13,2850.00,3015.00,2820.00,2865.00,5584
22-May-13,3405.00,3435.00,3045.00,3135.00,9940
21-May-13,3405.00,3525.00,3270.00,3375.00,11578
20-May-13,3105.00,3375.00,3105.00,3255.00,8080
17-May-13,3210.00,3270.00,3045.00,3120.00,4973
16-May-13,2895.00,3270.00,2880.00,3150.00,16594
15-May-13,2775.00,2850.00,2745.00,2806.50,4172
14-May-13,2760.00,2790.00,2730.00,2775.00,2531
13-May-13,2775.00,2790.00,2745.00,2760.00,2472
10-May-13,2805.00,2812.50,2745.00,2790.00,2592
9-May-13,2820.00,2835.00,2790.00,2805.00,1846
8-May-13,2865.00,2865.00,2790.00,2835.00,1799
7-May-13,2880.00,2925.00,2797.50,2850.00,1949
6-May-13,2835.00,2925.00,2820.00,2895.00,1369
3-May-13,2775.00,2850.00,2760.00,2835.00,2564
2-May-13,2760.00,2775.00,2700.00,2775.00,1153
1-May-13,2760.00,2790.00,2730.00,2730.00,934
30-Apr-13,2805.00,2836.50,2730.00,2790.00,1376
29-Apr-13,2760.00,2820.00,2730.00,2775.00,2010
26-Apr-13,2760.00,2760.00,2670.00,2715.00,892
25-Apr-13,2760.00,2820.00,2730.15,2760.00,2516
24-Apr-13,2655.00,2760.00,2625.00,2760.00,1678
23-Apr-13,2655.00,2700.00,2640.00,2655.00,1255
22-Apr-13,2624.85,2655.00,2580.00,2640.00,1252
19-Apr-13,2625.00,2625.00,2565.00,2625.00,944
18-Apr-13,2670.00,2700.00,2550.00,2580.00,3443
17-Apr-13,2715.00,2745.00,2655.00,2655.00,3022
16-Apr-13,2760.00,2805.00,2715.00,2745.00,1546
15-Apr-13,2805.00,2805.00,2730.00,2730.00,2511
12-Apr-13,2835.00,2865.00,2805.00,2820.00,1109
11-Apr-13,2880.00,2910.00,2835.00,2880.00,1135
10-Apr-13,2880.00,2955.00,2850.00,2850.00,2104
9-Apr-13,2805.00,2925.00,2791.50,2880.00,1968
8-Apr-13,2775.00,2820.00,2745.00,2805.00,1436
5-Apr-13,2730.00,2790.00,2700.00,2760.00,1860
4-Apr-13,2790.00,2880.00,2745.00,2805.00,3304
3-Apr-13,2865.00,2880.15,2745.00,2775.00,3234
2-Apr-13,2925.00,2955.00,2820.00,2865.00,3362
1-Apr-13,3045.00,3090.00,2895.00,2910.00,5257
28-Mar-13,3180.00,3255.00,3030.00,3060.00,4835
27-Mar-13,3075.00,3225.00,3000.00,3135.00,5836
26-Mar-13,3105.00,3105.00,2970.00,3030.00,3315
25-Mar-13,3270.00,3300.00,3030.00,3060.00,4139
22-Mar-13,3165.00,3360.00,3165.00,3195.00,9060
